position_index,board,move,active_elo,opponent_elo,predicted_move,predicted_move_prob,best_move,best_move_prob,transitional,monotonic
474,https://lichess.org/analysis/standard/3r3r/pkpq1ppp/1p2p3/4P1P1/3p1P2/2N1Q2P/PPP5/2KR3R_w_-_-_0_18,d1d4,1500,1500,e3e4,0.4306552,e3f3,0.38605672,True,True
474,https://lichess.org/analysis/standard/3r3r/pkpq1ppp/1p2p3/4P1P1/3p1P2/2N1Q2P/PPP5/2KR3R_w_-_-_0_18,d1d4,1600,1600,e3f3,0.4308437,e3f3,0.4308437,True,True
474,https://lichess.org/analysis/standard/3r3r/pkpq1ppp/1p2p3/4P1P1/3p1P2/2N1Q2P/PPP5/2KR3R_w_-_-_0_18,d1d4,1700,1700,e3f3,0.4575166,e3f3,0.4575166,True,True
474,https://lichess.org/analysis/standard/3r3r/pkpq1ppp/1p2p3/4P1P1/3p1P2/2N1Q2P/PPP5/2KR3R_w_-_-_0_18,d1d4,1800,1800,e3f3,0.49637616,e3f3,0.49637616,True,True
474,https://lichess.org/analysis/standard/3r3r/pkpq1ppp/1p2p3/4P1P1/3p1P2/2N1Q2P/PPP5/2KR3R_w_-_-_0_18,d1d4,1900,1900,e3f3,0.5334553,e3f3,0.5334553,True,True
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1100,1100,f1f2,0.4718793,c8d8,0.046401247,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1200,1200,f1f2,0.45747185,c8d8,0.045568332,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1300,1300,f1f2,0.4305995,c8d8,0.045639895,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1400,1400,f1f2,0.4039948,c8d8,0.044519328,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1500,1500,f1f2,0.3751879,c8d8,0.043816686,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1600,1600,f1h1,0.33915415,c8d8,0.0438815,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1700,1700,f1h1,0.35121515,c8d8,0.044299692,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1800,1800,f1h1,0.3615535,c8d8,0.044318378,False,False
475,https://lichess.org/analysis/standard/2r5/pkp3Rp/1p2p3/1N2PpP1/8/7P/PPPK4/5r2_b_-_-_2_24,c8d8,1900,1900,f1h1,0.36780918,c8d8,0.04447956,False,False
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1100,1100,f3f4,0.35650793,a7a5,0.22241399,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1200,1200,f3f4,0.35677773,a7a5,0.24838547,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1300,1300,f3f4,0.3436169,a7a5,0.28028616,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1400,1400,f3f4,0.33533758,a7a5,0.30536884,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1500,1500,a7a5,0.3268275,a7a5,0.3268275,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1600,1600,a7a5,0.36133966,a7a5,0.36133966,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1700,1700,a7a5,0.38473305,a7a5,0.38473305,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1800,1800,a7a5,0.4114992,a7a5,0.4114992,True,True
476,https://lichess.org/analysis/standard/3r4/pkp3Rp/1p2p3/1N2PpP1/1K6/5r1P/PPP5/8_b_-_-_6_26,a7a5,1900,1900,a7a5,0.42021596,a7a5,0.42021596,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1100,1100,b7a6,0.5516694,b7b8,0.42565116,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1200,1200,b7a6,0.5048567,b7b8,0.47095263,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1300,1300,b7b8,0.51770353,b7b8,0.51770353,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1400,1400,b7b8,0.5668772,b7b8,0.5668772,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1500,1500,b7b8,0.6085212,b7b8,0.6085212,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1600,1600,b7b8,0.65799844,b7b8,0.65799844,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1700,1700,b7b8,0.7023592,b7b8,0.7023592,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1800,1800,b7b8,0.7449162,b7b8,0.7449162,True,True
477,https://lichess.org/analysis/standard/3r4/1kR4p/1p2p3/pN2PpP1/K7/7r/PPP5/8_b_-_-_0_28,b7b8,1900,1900,b7b8,0.77116513,b7b8,0.77116513,True,True
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1100,1100,f5f4,0.3146004,b7a6,0.05592205,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1200,1200,f5f4,0.30276176,b7a6,0.051680673,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1300,1300,f5f4,0.29377264,b7a6,0.046152946,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1400,1400,f5f4,0.2835831,b7a6,0.040717613,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1500,1500,f5f4,0.2789305,b7a6,0.036911022,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1600,1600,f5f4,0.2705609,b7a6,0.030618666,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1700,1700,h4g4,0.26911288,b7a6,0.027107062,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1800,1800,h4g4,0.2663726,b7a6,0.024117911,False,False
478,https://lichess.org/analysis/standard/2r5/1k5p/1p2R3/pN2PpP1/K1P4r/1P6/P7/8_b_-_-_0_32,c8c6,1900,1900,h4g4,0.26178873,b7a6,0.022706095,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1100,1100,h4g4,0.37266144,h4g4,0.37266144,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1200,1200,h4g4,0.3867633,h4g4,0.3867633,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1300,1300,h4g4,0.3879525,h4g4,0.3879525,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1400,1400,e6g6,0.3940937,h4g4,0.3907368,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1500,1500,e6g6,0.39903474,h4g4,0.38825887,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1600,1600,e6g6,0.43564945,h4g4,0.36132732,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1700,1700,e6g6,0.435833,h4g4,0.37350443,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1800,1800,e6g6,0.44805756,h4g4,0.36110616,False,False
479,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/pN2Pp2/K1P4r/1P6/P7/8_b_-_-_0_34,h4g4,1900,1900,e6g6,0.45816615,h4g4,0.35091585,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1100,1100,e6e5,0.29772252,e6e5,0.29772252,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1200,1200,e6e5,0.29049566,e6e5,0.29049566,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1300,1300,g4d4,0.30141428,e6e5,0.28846556,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1400,1400,g4d4,0.31584,e6e5,0.28792715,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1500,1500,g4d4,0.33307803,e6e5,0.28549072,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1600,1600,g4d4,0.35412228,e6e5,0.27853012,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1700,1700,g4d4,0.37060043,e6e5,0.27661294,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1800,1800,g4d4,0.37778774,e6e5,0.28117537,False,False
480,https://lichess.org/analysis/standard/8/1k4Pp/1p2r3/p3Pp2/K1PN2r1/1P6/P7/8_b_-_-_2_35,e6e5,1900,1900,g4d4,0.3865311,e6e5,0.27974558,False,False
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1100,1100,e3a7,0.37628227,f2f3,0.05323961,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1200,1200,e3a7,0.35489738,f2f3,0.055215433,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1300,1300,e3a7,0.33991247,f2f3,0.05904202,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1400,1400,e3a7,0.3163879,f2f3,0.06617023,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1500,1500,b1c3,0.31012613,f2f3,0.08045712,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1600,1600,b1c3,0.31021968,f2f3,0.11803517,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1700,1700,b1c3,0.29307318,f2f3,0.17459789,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1800,1800,f2f3,0.27282465,f2f3,0.27282465,True,True
481,https://lichess.org/analysis/standard/3rkb1r/ppp2ppp/4bn2/4p3/4P3/4B3/PPP2PPP/RN2KB1R_w_KQk_-_2_10,e3a7,1900,1900,f2f3,0.40138844,f2f3,0.40138844,True,True
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1100,1100,a1d1,0.24485555,a2a4,0.16082157,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1200,1200,a1d1,0.21398325,a2a4,0.18676308,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1300,1300,a2a4,0.21606287,a2a4,0.21606287,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1400,1400,a2a4,0.2490824,a2a4,0.2490824,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1500,1500,a2a4,0.24642408,a2a4,0.24642408,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1600,1600,b2b3,0.28288764,a2a4,0.26751482,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1700,1700,b2b3,0.28722125,a2a4,0.26975277,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1800,1800,b2b3,0.31248137,a2a4,0.2782415,False,False
482,https://lichess.org/analysis/standard/3r1rk1/5ppp/1np5/2p1p3/4P3/8/PPP2PPP/R4RK1_w_-_-_2_18,a2a4,1900,1900,b2b3,0.32540265,a2a4,0.27994323,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1100,1100,g4f3,0.56421065,g4f3,0.56421065,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1200,1200,g4f3,0.5047504,g4f3,0.5047504,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1300,1300,g4f3,0.43753102,g4f3,0.43753102,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1400,1400,g4h5,0.5259947,g4f3,0.3575108,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1500,1500,g4h5,0.5865443,g4f3,0.2994632,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1600,1600,g4h5,0.64508116,g4f3,0.24932122,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1700,1700,g4h5,0.67052585,g4f3,0.2262972,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1800,1800,g4h5,0.6798668,g4f3,0.22207047,False,False
483,https://lichess.org/analysis/standard/r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN1P/PP3PP1/RN1QKB1R_b_KQkq_-_0_6,g4f3,1900,1900,g4h5,0.68214417,g4f3,0.22274548,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1100,1100,b1d2,0.3489594,b1d2,0.3489594,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1200,1200,b1d2,0.34723693,b1d2,0.34723693,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1300,1300,b1d2,0.32987553,b1d2,0.32987553,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1400,1400,b1d2,0.31858397,b1d2,0.31858397,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1500,1500,b1d2,0.29983315,b1d2,0.29983315,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1600,1600,b1d2,0.27295625,b1d2,0.27295625,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1700,1700,f3h5,0.28273326,b1d2,0.2480268,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1800,1800,f3h5,0.29107735,b1d2,0.21837205,False,False
484,https://lichess.org/analysis/standard/r2qkb1r/1pp1p1pp/p1n5/3p1p2/3PnB2/2PBPQ1P/PP3PP1/RN2K2R_w_KQkq_-_0_9,e1g1,1900,1900,f3h5,0.29722533,b1d2,0.1986433,False,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1100,1100,d3e4,0.21102287,f3d4,0.18133007,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1200,1200,d3e4,0.22321919,f3d4,0.1956428,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1300,1300,d3e4,0.23034438,f3d4,0.20847802,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1400,1400,d3e4,0.23672938,f3d4,0.22433852,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1500,1500,f3d4,0.2370105,f3d4,0.2370105,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1600,1600,f3d4,0.23999955,f3d4,0.23999955,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1700,1700,f3d4,0.24489215,f3d4,0.24489215,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1800,1800,f3d4,0.23865794,f3d4,0.23865794,True,False
485,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPpp1/4n3/2PBPN1P/PP3PP1/R2Q1RK1_w_-_-_0_16,h3h4,1900,1900,f3d4,0.23465662,f3d4,0.23465662,True,False
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1100,1100,f3h4,0.38138676,f3d4,0.08690668,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1200,1200,f3h4,0.35340565,f3d4,0.09977452,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1300,1300,f3h4,0.3179941,f3d4,0.110768825,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1400,1400,f3h4,0.2589045,f3d4,0.12884903,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1500,1500,d3e4,0.23192178,f3d4,0.14937924,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1600,1600,d3e4,0.26163486,f3d4,0.16473603,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1700,1700,d3e4,0.2753724,f3d4,0.1794627,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1800,1800,d3e4,0.28406852,f3d4,0.17994864,False,True
486,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/4n2p/2PBPN2/PP3PP1/R2Q1RK1_w_-_-_0_17,f3d4,1900,1900,d3e4,0.27524137,f3d4,0.18144506,False,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1100,1100,g7e5,0.61090827,d8e7,0.090009086,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1200,1200,g7e5,0.59465504,d8e7,0.10436327,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1300,1300,g7e5,0.56066966,d8e7,0.12823476,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1400,1400,g7e5,0.520849,d8e7,0.15693,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1500,1500,g7e5,0.4717802,d8e7,0.19526301,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1600,1600,g7e5,0.40666822,d8e7,0.25471082,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1700,1700,g7e5,0.3627373,d8e7,0.3027863,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1800,1800,d8e7,0.3530408,d8e7,0.3530408,True,True
487,https://lichess.org/analysis/standard/r2q1rk1/1pp3b1/p3p2p/3pPp2/3Nn2p/2PBP3/PP3PP1/R2Q1RK1_b_-_-_1_17,h4h3,1900,1900,d8e7,0.39219677,d8e7,0.39219677,True,True
488,https://lichess.org/analysis/standard/rnbqk2r/6pp/1p1b1p2/p1p1p3/P1PpPnP1/NP1P1P1P/3B4/R2QKBNR_b_KQkq_-_1_12,c8d7,1100,1100,g7g5,0.21449244,a8a7,0.0022416424,False,False
488,https://lichess.org/analysis/standard/rnbqk2r/6pp/1p1b1p2/p1p1p3/P1PpPnP1/NP1P1P1P/3B4/R2QKBNR_b_KQkq_-_1_12,c8d7,1200,1200,g7g5,0.2041165,a8a7,0.0023899712,False,False
